premium,name,department,has_test,response_letter_required,area,address,employer,snippet,schedule,working_time_intervals,accept_temporary,professional_roles,experience,employment,key_skills,average_salary,min_salary,max_salary,hours_since_publication
False,Senior Data Scientist (LLM),,False,False,Москва,,Softline,"{'requirement': 'Python, <highlighttext>ML</highlighttext>, разработка, деплой и автоматизация: Опыт работы с PyTorch/TensorFlow, HuggingFace Transformers, Docker, MLFlow, git, airflow/dagster и CI...', 'responsibility': 'Облачные технологии: Работа с <highlighttext>ML</highlighttext>- и NLP-пайплайнами в облачных средах, включая развертывание сервисов инференса (<highlighttext>ML</highlighttext>/NLP/LLM) на YandexCloud...'}",Полный день,,False,Дата-сайентист,От 3 до 6 лет,Полная занятость,[],,,,169
False,"Senior data scientist/Специалист по обработке, анализу и хранению больших массивов данных",,False,False,Москва,"{'city': 'Москва', 'street': 'Сокольническая линия', 'building': 'метро Преображенская площадь', 'lat': 55.796172, 'lng': 37.715022, 'description': None, 'raw': 'Москва, Сокольническая линия, метро Преображенская площадь', 'metro': None, 'metro_stations': [], 'id': '16225490'}",Комкад,"{'requirement': 'Высшее математическое/ техническое/ экономическое образование. Знание теории вероятности, математической статистики, методов машинного обучения. Уверенные навыки программирования на Python, знания основных...', 'responsibility': 'Разработка, валидация и мониторинг поведенческих скоринговых карт в розничном взыскании Soft Collection, Hard Collection, Legal Collection. Разработка моделей оптимизации стратегий...'}",Полный день,,False,Другое,От 3 до 6 лет,Полная занятость,"['Senior data scientist/Специалист по обработке, анализу и хранению больших массивов данных', 'Машинное обучение', 'ML', 'Кредитный анализ', 'Oracle Pl/SQL', 'ORACLE', 'SQL', 'Soft Collection', 'Hard Collection', 'Скоринговые карты', 'Сбор и анализ данных']",,,,607
False,Machine Learning / Machine Learning Ops Engineer,,False,False,Москва,,Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области,"{'requirement': 'Опыт построения CI/CD pipelines. Понимание структуры моделей <highlighttext>ML</highlighttext>. Опыт работы с DVC, MLFlow, Airflow, Docker. Уверенное знание PostgreSQL, Redis...', 'responsibility': 'Поддержка, проектирование и развитие DS инфраструктуры. Проектирование системы, оценка вычислительной и пропускной способности. Автоматизация процессов обучения, тестирования, сборки и доставки...'}",Удаленная работа,,False,Дата-сайентист,От 1 года до 3 лет,Полная занятость,[],,,,464
False,QA Automation engineer (Python),,False,False,Москва,,USETECH,"{'requirement': 'Опыт работы с BigData (Hive, HBase, Cassandra, Spark, Spark Streaming, Flink <highlighttext>ML</highlighttext>). Опыт работы с корпоративными хранилищами данных и понимание...', 'responsibility': 'Построение и развитие процесса автоматизации тестирования. Разработка и обновление автотестов. Проведение функционального автоматизированного тестирования, нагрузочного тестирования, ручного тестирования (опционно). '}",Полный день,,False,Тестировщик,От 1 года до 3 лет,Полная занятость,"['Python', 'Selenium', 'SQL', 'behave']",,,,645
False,Site Reliability Engineer (SRE),,False,False,Чебоксары,,Т-Банк,"{'requirement': 'Разделяете принцип проактивности: лучше предотвратить сбой, чем потом его устранять. Понимаете принципы построения CI/CD-пайплайнов и IaC-подхода.', 'responsibility': 'Разрабатывать инструменты для повышения надежности информационных систем. Участвовать в устранении сбоев и расследовании их причин. Повышать Observability приложений. '}",Полный день,,False,Системный инженер,От 1 года до 3 лет,Полная занятость,"['Linux', 'Python', 'Go', 'Ansible', 'Kubernetes', 'Docker', 'Git', 'Jenkins', 'GitLab CI', 'PostgreSQL']",,,,199
False,Аналитик ML,Fix Price. IT,False,False,Москва,,FIX PRICE,"{'requirement': 'Опыт работы в данном направлении 1.5 лет. Навыки работы с SQL и возможностями NoSQL баз данных для сложных запросов...', 'responsibility': 'Тестирование и оценка моделей машинного обучения: Проведение экспериментов с различными <highlighttext>ML</highlighttext> моделями, анализ их производительности и выявление оптимальных решений для...'}",Удаленная работа,,False,"BI-аналитик, аналитик данных",От 1 года до 3 лет,Полная занятость,"['Python', 'SQL', 'Анализ требований', 'Интерпретация данных']",,,,339
False,Аналитик данных на маркетплейсах,,False,False,Москва,"{'city': 'Москва', 'street': 'шоссе Энтузиастов', 'building': '56', 'lat': 55.76097787841417, 'lng': 37.76801318056431, 'description': None, 'raw': 'Москва, шоссе Энтузиастов, 56', 'metro': {'station_name': 'Шоссе Энтузиастов', 'line_name': 'Калининская', 'station_id': '8.158', 'line_id': '8', 'lat': 55.75809, 'lng': 37.751703}, 'metro_stations': [{'station_name': 'Шоссе Энтузиастов', 'line_name': 'Калининская', 'station_id': '8.158', 'line_id': '8', 'lat': 55.75809, 'lng': 37.751703}], 'id': '14423105'}",Pudov,"{'requirement': 'Опыт работы с PostgreSQL, 1С. Опыт работы в компаниях сферы FMCG. Знание Python (Pandas, Matplotlib), интерес к <highlighttext>ML</highlighttext> технологии.', 'responsibility': 'Анализ ключевых показателей: % выкупа, ценовая политика, эффективный товарный остаток, оборачиваемость, общий объём продаж, маржинальность, сезонность, конверсии, рентабельность, эффективность маркетинговых инвестиций. '}",Полный день,,False,Аналитик,От 1 года до 3 лет,Полная занятость,"['Прогнозирование спроса', 'Планирование продаж', 'динамическое ценообразование', 'ML-моделирование', 'Анализ данных', 'Бизнес-анализ', 'SQL', 'Python']",,,,32
False,Site Reliability Engineer,,False,False,Саратов,,Т-Банк,"{'requirement': 'Разделяете принцип проактивности: лучше предотвратить сбой, чем потом его устранять. Понимаете принципы построения CI/CD-пайплайнов и IaC-подхода.', 'responsibility': 'Разрабатывать инструменты для повышения надежности информационных систем. Участвовать в устранении сбоев и расследовании их причин. Повышать Observability приложений. '}",Полный день,,False,DevOps-инженер,От 3 до 6 лет,Полная занятость,"['Linux', 'Python', 'Docker', 'Kubernetes', 'Ansible', 'DevOps']",,,,536
False,ML-инженер в Центр технологий искусственного интеллекта,,False,False,Иннополис,"{'city': 'Иннополис', 'street': 'Университетская улица', 'building': '7', 'lat': 55.751872, 'lng': 48.752936, 'description': None, 'raw': 'Иннополис, Университетская улица, 7', 'metro': None, 'metro_stations': [], 'id': '893152'}",Т-Банк,"{'requirement': 'У вас есть опыт разработки <highlighttext>ML</highlighttext>-моделей с использованием современных DL-фреймворков (Pytorch, Jax/Tensorflow и других) и их применения...', 'responsibility': 'Речевые технологии. Автоматизируем голосовое общение между бизнесом и клиентами. <highlighttext>ML</highlighttext>-антифрод.С помощью алгоритмов оберегаем пользователей от мошенников, оперативно замечая...'}",Полный день,,False,"Программист, разработчик",От 3 до 6 лет,Полная занятость,[],,,,148
False,Teсh Lead Data Engineer (Scala),,False,False,Москва,,Spice Agency,"{'requirement': 'Опыт работы на позиции DE от 3х лет. Опыт работы на позиции Team Lead DE от 2х лет. ', 'responsibility': 'Управлять командой из 6 DE (распределение и постановка задач, контроль исполнения всех задач команды DE, участие в найме, развитие сотрудников). '}",Полный день,,False,Дата-сайентист,Более 6 лет,Полная занятость,"['Scala', 'Hadoop']",,,,318
False,Senior Python Developer (команда Дженерал),Сбер для экспертов,False,False,Москва,,СБЕР,"{'requirement': 'Опыт промышленной разработки на Python от 3-х лет. Базовые математические знания: основы комбинаторики, системы счисления. Знание основных алгоритмов и...', 'responsibility': 'Разработка API. Разработка сценариев для голосовых навыков. Интеграция сторонних сервисов. Участие в полном цикле разработки — проектирование, программирование, тестирование, поддержка. '}",Гибкий график,,False,"Программист, разработчик",От 3 до 6 лет,Полная занятость,[],,,,20
False,Team Lead in Computer Vision,,False,False,Москва,"{'city': 'Москва', 'street': 'Серпуховско-Тимирязевская линия', 'building': 'метро Цветной бульвар', 'lat': 55.771758, 'lng': 37.620734, 'description': None, 'raw': 'Москва, Серпуховско-Тимирязевская линия, метро Цветной бульвар', 'metro': None, 'metro_stations': [], 'id': '13588545'}",EKSLi,"{'requirement': 'Наличие научных публикаций по теме.', 'responsibility': 'Проектирование и разработка систем технического зрения для анализа потоков объектов в экологии, агро промышленности, пищевой промышленности и др., в том...'}",Полный день,,False,Руководитель группы разработки,Более 6 лет,Полная занятость,"['Python', 'PyTorch', 'TensorFlow', 'Computer Vision', 'Deep Learning', 'OpenCV', 'Git', 'Linux', 'GitHub', 'PyCharm']",450000.0,400000.0,500000.0,49
False,AI / ML Tech Lead,,False,False,Москва,"{'city': 'Москва', 'street': 'Мытная улица', 'building': '66', 'lat': 55.713136, 'lng': 37.620222, 'description': None, 'raw': 'Москва, Мытная улица, 66', 'metro': {'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}, 'metro_stations': [{'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}, {'station_name': 'Шаболовская', 'line_name': 'Калужско-Рижская', 'station_id': '6.157', 'line_id': '6', 'lat': 55.718828, 'lng': 37.607892}], 'id': '815280'}",Voximplant,"{'requirement': 'Уже имеете опыт работы тимлидом в продуктовом <highlighttext>ML</highlighttext>. Знакомы с актуальным стеком в DL NLP (pytorch / tf / transformers / LLM) и...', 'responsibility': 'Автоматизировать дата-интенсивные пайплайны по обновлению моделей, бороться с data/concept drift. Оптимизировать <highlighttext>ML</highlighttext>-решения под запросы бизнеса, строить каскады...'}",Удаленная работа,,False,Руководитель группы разработки,Более 6 лет,Полная занятость,[],,,,193
False,Middle Python-разработчик (IRP),Сбер для экспертов,False,False,Москва,,СБЕР,"{'requirement': 'опыт проведения Code Review. - опыт разработки конкурентного кода. - опыт разработки на PowerShell. - опыт анализа данных и/или разработки моделей <highlighttext>ML</highlighttext>.', 'responsibility': 'Разработка pipeline обработки инцидентов кибербезопасности в вендорском решении. - разработка универсальных (переиспользуемых) модулей для цифровых playbook. - разработка скриптов интеграционного взаимодействия с...'}",Полный день,,False,"Программист, разработчик",Нет опыта,Полная занятость,[],,,,481
False,Data Scientist (Модели CRM),ГК Иннотех | Финтех (Иннотех),False,False,Москва,,Т1,"{'requirement': 'Модели склонности к каналам коммуникации (в том числе Next Best Channel). Возможность использования широкого технического стека для моделирования с современными...', 'responsibility': 'Разработка всего спектра моделей розничного CRM: Работа с портфелем: задачи сегментации и кластеризации. Моделирование прогноза транзакционной активности (прогнозирование объемов трат...'}",Удаленная работа,,False,"BI-аналитик, аналитик данных",От 3 до 6 лет,Полная занятость,"['Python', 'Spark', 'Hadoop', 'Математический анализ', 'Data Science', 'ML']",,,,96
False,ML Engineer,,False,False,Москва,,Skyeng,"{'requirement': 'Неравнодушен(-на) к образованию, хочет менять мир. Легко вникает в новую предметную область. Знает, как учить модели с нуля, умеет...', 'responsibility': 'Генеративными моделями для автоматизации производства контента. Моделями анализа видео и аудио. Созданием бенчмарков и метрик для оценки применимости той или...'}",Полный день,,False,Дата-сайентист,От 3 до 6 лет,Полная занятость,"['Python', 'Gradio', 'Flask', 'ComfyUI', 'ООП']",,,,294
False,ML-инженер,ГК Иннотех | Финтех (Иннотех),False,False,Москва,,Т1,"{'requirement': 'Опыт работы с Airflow или другими системами управления моделями <highlighttext>ML</highlighttext>. Понимание, как перевести модель в производство, ключевые понятия — data drift...', 'responsibility': 'Внедрять модель. Поддерживать внедренные модели. Дообучать, следить за их качеством. <highlighttext>ML</highlighttext>-инженер, которого мы ищем, НЕ разрабатывает модель с нуля...'}",Удаленная работа,,False,"Программист, разработчик",От 3 до 6 лет,Полная занятость,"['SQL', 'Python', 'Kuberflow', 'Docker']",,,,32
False,Прикладной программист (ML),,False,False,Москва,"{'city': 'Москва', 'street': '4-я улица 8 Марта', 'building': '3', 'lat': 55.803499, 'lng': 37.547755, 'description': None, 'raw': 'Москва, 4-я улица 8 Марта, 3', 'metro': None, 'metro_stations': [], 'id': '170425'}",НТЦ Модуль,"{'requirement': 'От 1 года опыта работы в CV. Знание классического <highlighttext>ML</highlighttext>. Знакомство с основными нейросетевыми архитектурами в CV (Resnet/Mobilenet, SSD...', 'responsibility': 'Разработка и оптимизация алгоритмов распознавания объектов на основе компьютерного зрения. Разработка нейросетвых моделей. Работа в таких направлениях как: проектирование и...'}",Полный день,,False,"Программист, разработчик",От 3 до 6 лет,Полная занятость,"['Python', 'C/C++', 'CV', 'ML', 'Computer Vision']",,,,440
False,Senior MLOps Engineer,,False,False,Москва,,STARTRIBE LTD,"{'requirement': 'Знание С, С++, Go. Знания в области прикладной математики, <highlighttext>ML</highlighttext>, Computer Science (векторные вычисления, графовые структуры, статистика, связанные с этими...', 'responsibility': 'Разработка и поддержка инфраструктуры CI/CD: автоматизация процессов разработки, обучения и развертывания моделей обработки естественного языка (NLP), включая архитектуры LLM...'}",Полный день,,False,DevOps-инженер,От 3 до 6 лет,Полная занятость,"['Python', 'Bash', 'Docker', 'Kubernetes', 'CI/CD', 'NLP']",,,,7
False,Архитектор ML и AI проектов,,False,False,Санкт-Петербург,,СимбирСофт,"{'requirement': 'Опыт в продуктивизации цикла работы <highlighttext>ML</highlighttext>-моделей от старта разработки до постановки на регламент. Умение эффективно взаимодействовать с коллегами в...', 'responsibility': 'Разработка и реализация стратегии AI/<highlighttext>ML</highlighttext> в части используемых технических решений. Оценка рисков использования AI/<highlighttext>ML</highlighttext> решений с учетом специфики...'}",Удаленная работа,,False,"Программист, разработчик",От 3 до 6 лет,Полная занятость,"['Архитектура', 'Python', 'ML', 'AI']",,,,531
False,"Менеджер по продажам решений Polymatica (BI, ML, EPM) \ Solution Sales Manager",,False,False,Москва,,SL Soft,"{'requirement': 'Успешный опыт продаж сложных, не коробочных IT-решений \\ решений в области автоматизации (BI \\ <highlighttext>ML</highlighttext> \\ EPM и аналоги). Опыт работы с...', 'responsibility': 'Выполнение плановых показателей продаж бренда Polymatica. Привлечение новых заказчиков, поиск новых ниш для применения продуктов и технологий бренда. '}",Гибкий график,,False,"Менеджер по продажам, менеджер по работе с клиентами",От 3 до 6 лет,Полная занятость,"['Solution selling', 'B2B Продажи', 'B2G продажи', 'Ведение переговоров', 'Работа с ключевыми клиентами', 'Развитие ключевых клиентов', 'Управление отношениями с клиентами', 'Поиск и привлечение клиентов', 'Развитие продаж', 'Навыки переговоров']",,,,28
False,Data architector,,False,False,Москва,,СберОбразование,"{'requirement': 'Понимание принципов организации хранилищ данных, подходов к проектированию логической и физической моделей, понимание основной проблематики и подходов к решению. ', 'responsibility': '...Archimate, входящих в состав Платформы данных (Хранилище данных, Лаборатория данных, <highlighttext>ML</highlighttext>-Inference). Проводить анализ систем источников данных и согласовывать интеграции...'}",Полный день,,False,Руководитель проектов,От 1 года до 3 лет,Полная занятость,"['Greenplum', 'Clickhouse', 'MSSQL', 'PostgreSQL', 'Python', 'SQL']",,,,344
False,ML-Engineer,,False,False,Ижевск,,Directum,"{'requirement': 'Опыт работы с NLP от 2-х лет. Знания классики <highlighttext>ML</highlighttext>/DL. Опыт деплоя моделей. Опыт работы с LLM (prompt...', 'responsibility': 'Над решением работают 4 кроссфункциональные команды: 2 команды разработки, команда <highlighttext>ML</highlighttext>-инженеров и команда аналитиков данных. Доступ к реальным данным...'}",Полный день,,False,Дата-сайентист,От 3 до 6 лет,Полная занятость,"['Python', 'Linux', 'ML', 'DL', 'PyTorch']",,,,653
False,Data Scientist в Сбернадежность,Сбер для экспертов,False,False,Москва,,СБЕР,"{'requirement': 'Понимание принципов работы моделей, умение оценить применимость метрик в задачах табличного <highlighttext>ML</highlighttext>, Time Series и NLP. Знание математики (теорвер/ матстат...', 'responsibility': 'Формирование гипотез о данных. Разработка и обучение моделей. Оценка качества результатов (DS и бизнес-валидация). Ad-hoc аналитика. '}",Полный день,,False,Аналитик,От 1 года до 3 лет,Полная занятость,[],,,,459
False,ML Engineer,,False,False,Москва,,Ventra IT Solutions,"{'requirement': '...роли <highlighttext>ML</highlighttext>-инженера/Data Scientist от 2-х лет. Написание CI/CD для <highlighttext>ML</highlighttext>-моделей. Понимание структуры моделей <highlighttext>ML</highlighttext>. ', 'responsibility': 'Работа с табличными данными. Реализация продуктовых и технических фичей в рамках индустриализованных решений в области sales в FMCG сфере (моделирование...'}",Полный день,,False,Другое,От 3 до 6 лет,Полная занятость,[],,,,704
False,Senior ML инженер,,False,False,Москва,,Kokoc Group,"{'requirement': 'Обязателен опыт разработки рекомендательных систем (bash, sql, python numpy, pandas, polars catboost, pytorch, keras gitlab, clickhouse). Приветствуется работа с spark...', 'responsibility': 'Формирование датасетов для <highlighttext>ML</highlighttext> разработка и обучение <highlighttext>ML</highlighttext> моделей для задач классификации, обработки текста, рекомендательных систем. Внедрение и мониторинг <highlighttext>ML</highlighttext>...'}",Удаленная работа,,False,Дата-сайентист,От 3 до 6 лет,Полная занятость,"['Python', 'ETL', 'ML', 'Machine Learning', 'PyTorch', 'MLflow']",,,,483
False,Middle Research Data Scientist / Engineer,,False,False,Москва,"{'city': 'Москва', 'street': 'Западный административный округ, Можайский район, Инновационный центр Сколково, Большой бульвар', 'building': '30с1', 'lat': 55.698548, 'lng': 37.359415, 'description': None, 'raw': 'Москва, Западный административный округ, Можайский район, Инновационный центр Сколково, Большой бульвар, 30с1', 'metro': {'station_name': 'Славянский бульвар', 'line_name': 'Арбатско-Покровская', 'station_id': '3.176', 'line_id': '3', 'lat': 55.729542, 'lng': 37.470973}, 'metro_stations': [{'station_name': 'Славянский бульвар', 'line_name': 'Арбатско-Покровская', 'station_id': '3.176', 'line_id': '3', 'lat': 55.729542, 'lng': 37.470973}], 'id': '3694654'}",The Skolkovo Institute of Science and Technology,"{'requirement': '...Prediction, <highlighttext>ML</highlighttext> методы обработки данных большой размерности. Навыки поиска релевантных научных статей, навыки их написания, а также использования <highlighttext>ML</highlighttext>-методов...', 'responsibility': '...обучением <highlighttext>ML</highlighttext>-моделей и организация таких процессов для оптимального использования вычислительных ресурсов. \u200b\u200b\u200b\u200b\u200b\u200b\u200bСоздание документации по созданным средствам анализа и <highlighttext>ML</highlighttext>...'}",Полный день,,False,"Программист, разработчик",От 3 до 6 лет,Полная занятость,"['PyTorch', 'TensorFlow', 'Теория вероятностей', 'pandas', 'Jupyter Notebook', 'Deep Learning', 'Математическая статистика', 'Scikit-learn', 'Python', 'Linux', 'Keras', 'CatBoost']",,,,3
False,Data Scientist - Senior,,False,False,Алматы,"{'city': 'Алматы', 'street': 'улица Фонвизина', 'building': '17А', 'lat': 43.232381, 'lng': 76.960395, 'description': None, 'raw': 'Алматы, улица Фонвизина, 17А', 'metro': None, 'metro_stations': [], 'id': '3974262'}",Grand era,"{'requirement': 'Опыт разработки, внедрения, вывода в production и сопровождение <highlighttext>ML</highlighttext>-решений. Умение работать с большим объемом данных (выгрузка, preprocessing). ', 'responsibility': 'Работа с базами данных, создание объектов в базе данных и их поддержка. Проектирование архитектуры <highlighttext>ML</highlighttext> систем. Постоянное взаимодействие с backend...'}",Полный день,,False,Тестировщик,От 3 до 6 лет,Полная занятость,"['Python', 'Docker', 'PyTorch', 'OpenCV', 'pandas', 'PostgreSQL']",328771.0,,396110.1978570438,701
False,ML Engineer / Architect [Инновации],"«МТС», Digital",False,False,Москва,,МТС,"{'requirement': 'Уметь в system design/<highlighttext>ML</highlighttext> system design. Понимание принципов работы современного AI/<highlighttext>ML</highlighttext>, рекомендательных систем и поисковых движков. ', 'responsibility': ""Проектировать и реализовать AI/<highlighttext>ML</highlighttext> сервисы и их интегрировать в архитектору продукта. Выстраивать data pipeline'ы, ETL/ELT процессы, MLOps...""}",Полный день,,False,Руководитель группы разработки,От 3 до 6 лет,Полная занятость,[],,,,341
False,Тимлид в команду ML-инфраструктуры YTsaurus,Яндекс,False,False,Нижний Новгород,,Яндекс,"{'requirement': 'Имеете богатый опыт разработки сложных систем на C++, Go или Java (одного будет достаточно). Работали с <highlighttext>ML</highlighttext>-инструментами: W&B...', 'responsibility': 'Создание новых сервисов для упрощения работы <highlighttext>ML</highlighttext>-инженеров в Яндексе. Мы разрабатываем глобальный план развития всей <highlighttext>ML</highlighttext>-инфраструктуры Яндекса. '}",Полный день,,False,Руководитель группы разработки,Более 6 лет,Полная занятость,"['Golang', 'Python', 'People Management', 'C++', 'Java', 'MLflow']",,,,510
False,Senior Data Scientist/ Data Analyst в продукт Ценообразование Пятерочки,,False,False,Москва,,X5 Tech,"{'requirement': 'Умеешь моделировать с помощью <highlighttext>ML</highlighttext>, RL и знаешь методы оптимизации. Имеешь структурированное креативное мышление. Владеешь опытом работы в области Data...', 'responsibility': 'Оптимизировать и развивать алгоритмы и моделей, задействованных в ценообразовании (есть <highlighttext>ML</highlighttext>, эвристики и бизнес-логика). Развивать алгоритмы расчета цен:'}",Полный день,,False,Дата-сайентист,Более 6 лет,Полная занятость,"['Python', 'Алгоритмы и структуры данных', 'SQL']",,,,483
False,Data scientist,М.Видео-Эльдорадо. ИТ,False,False,Москва,"{'city': 'Москва', 'street': 'Нижняя Красносельская улица', 'building': None, 'lat': 55.775884, 'lng': 37.671049, 'description': None, 'raw': 'Москва, Нижняя Красносельская улица', 'metro': {'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}, 'metro_stations': [{'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}, {'station_name': 'Красносельская', 'line_name': 'Сокольническая', 'station_id': '1.60', 'line_id': '1', 'lat': 55.780014, 'lng': 37.666097}], 'id': '14496295'}",М.Видео-Эльдорадо,"{'requirement': 'Хорошо владеешь инструментами DS/<highlighttext>ML</highlighttext> (знаешь теорию и практику). Знаешь SQL (Postgres). Имеешь опыт применения DS/<highlighttext>ML</highlighttext> в реальных задачах...', 'responsibility': 'Прогноз спроса для цепочек поставок. Моделирование эффективности промоакций. Ассортиментное планирование. Задачи ценообразования (Модели эластичности спроса от цены, Сервис подбора товаров...'}",Удаленная работа,,False,Дата-сайентист,От 3 до 6 лет,Полная занятость,[],,,,702
False,Middle DL Engineer,,False,False,Москва,"{'city': 'Москва', 'street': '3-я Рыбинская улица', 'building': '17', 'lat': 55.790762, 'lng': 37.661204, 'description': None, 'raw': 'Москва, 3-я Рыбинская улица, 17', 'metro': None, 'metro_stations': [], 'id': '3470974'}",Cognitive Pilot,"{'requirement': 'Опыт контроля версионирования данных и моделей. Базовое понимание <highlighttext>ML</highlighttext>/DL, понимание специфики мониторинга DL моделей. Умение работать в команде с...', 'responsibility': None}",Полный день,,False,"Программист, разработчик",От 1 года до 3 лет,Полная занятость,[],,,,677
False,Head of Data Science (fintech),,False,False,Москва,"{'city': 'Москва', 'street': 'Варшавское шоссе', 'building': '9с1Б', 'lat': 55.70034994144319, 'lng': 37.62435953505605, 'description': None, 'raw': 'Москва, Варшавское шоссе, 9с1Б', 'metro': {'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}, 'metro_stations': [{'station_name': 'Тульская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.142', 'line_id': '9', 'lat': 55.70961, 'lng': 37.622569}], 'id': '1116398'}",Мокка,"{'requirement': '...risks, decision cost, EL, PD. Имеешь за плечами опыт минимум 3 внедрений в промышленную эксплуатацию <highlighttext>ML</highlighttext> моделей. Английский – B2.', 'responsibility': 'Оцифровка и расчет финансового эффекта от <highlighttext>ML</highlighttext>. Имеешь опыт проектирования модульной <highlighttext>ML</highlighttext> платформы и курирование ее реализации с целью минимизации...'}",Полный день,,False,Дата-сайентист,Более 6 лет,Полная занятость,"['Управление рисками', 'Управление командой']",625000.0,500000.0,,5
False,Ведущий C++ разработчик (ML),,False,False,Москва,,1С,"{'requirement': 'Хорошее знание математики. Знания в AI и <highlighttext>ML</highlighttext>. Опыт работы в AI и <highlighttext>ML</highlighttext>. Опыт разработки с 1С:Предприятие. ', 'responsibility': 'Помогать команде решать задачи, связанные с надежностью, масштабируемостью, производительной работой под большой нагрузкой. Писать хорошо структурированный, изящный, надежный, эффективный код...'}",Удаленная работа,,False,"Программист, разработчик",Более 6 лет,Полная занятость,"['C++', 'ML']",,,,368
False,Deep Learning Engineer,ЕВРАЗ. Руководители и эксперты в офисе,False,False,Новосибирск,,ЕВРАЗ,"{'requirement': 'Опыт работы с Docker/Kubernettes/аналогами. Знание и опыт работы с SQL, СУБД (Oracle / MS SQL / PostgreSQL). Понимание принципов DRY...', 'responsibility': '...для команды <highlighttext>ML</highlighttext>/DL. Создание наборов обучающих данных для задач машинного и глубокого обучения. Проработка проектов c применением <highlighttext>ML</highlighttext>/DL...'}",Полный день,,False,Другое,От 3 до 6 лет,Полная занятость,"['LLM', 'LoRA', 'Random Forest', 'OpenCV', 'PyTorch', 'TensorFlow', 'GAN', 'AutoEncoders', 'Image Segmentation', 'Recall', 'Precision', 'F1', 'FAISS']",,,,363
False,Senior Data Scientist [NUUM],"«МТС», Digital",False,False,Москва,,МТС,"{'requirement': 'Умение строить текстовый эмбеддинги для разных типов контента, в том числе с использованием вспомогательной ручной и <highlighttext>ML</highlighttext>-разметки.', 'responsibility': 'Формулировать с продуктовой командой гипотезы улучшения рекомендаций. Совершенствовать с операционной командой и командой CV существующую разметку. Перекладывать бизнес-задачи на...'}",Полный день,,False,Дата-сайентист,От 3 до 6 лет,Полная занятость,"['Python', 'SQL', 'Machine Learning', 'Анализ данных']",,,,267
False,Архитектор платформы/ MLOps (Трайб Data office),,False,False,Москва,"{'city': 'Москва', 'street': 'улица Клары Цеткин', 'building': '4А', 'lat': 55.818503, 'lng': 37.518937, 'description': None, 'raw': 'Москва, улица Клары Цеткин, 4А', 'metro': {'station_name': 'Балтийская', 'line_name': 'МЦК', 'station_id': '95.543', 'line_id': '95', 'lat': 55.825833, 'lng': 37.496111}, 'metro_stations': [{'station_name': 'Балтийская', 'line_name': 'МЦК', 'station_id': '95.543', 'line_id': '95', 'lat': 55.825833, 'lng': 37.496111}, {'station_name': 'Войковская', 'line_name': 'Замоскворецкая', 'station_id': '2.30', 'line_id': '2', 'lat': 55.818923, 'lng': 37.497791}, {'station_name': 'Сокол', 'line_name': 'Замоскворецкая', 'station_id': '2.133', 'line_id': '2', 'lat': 55.805564, 'lng': 37.515245}], 'id': '547406'}",АО «ОТП Банк» (JSC «OTP Bank»),"{'requirement': 'Опыт работы в роли архитектора или Lead инженера в области <highlighttext>ML</highlighttext> и/или больших данных. Опыт работы с Kubernetes и...', 'responsibility': 'Проектирование и разработка архитектурных решений для платформ <highlighttext>ML</highlighttext> (инференс/запуск моделей в Prod) и Data Lake. Определение и внедрение CI...'}",Гибкий график,,False,Архитектор,Более 6 лет,Полная занятость,[],,,,533
False,Middle/Senior QA Engineer (Mobile),,False,False,Минск,"{'city': 'Минск', 'street': 'улица Скрыганова', 'building': '6А', 'lat': 53.910601, 'lng': 27.517059, 'description': None, 'raw': 'Минск, улица Скрыганова, 6А', 'metro': None, 'metro_stations': [], 'id': '5611724'}",ЭППИФАЙ,"{'requirement': 'опыт тестирования нативных мобильных приложений от 3-х лет. - уверенные знания методологий разработки ПО. - знания подходов к тестированию. - ', 'responsibility': 'анализом требований к iOS/Android приложению. - проектированием тестов и созданием чек-листов. - проведением тестирования (функционального, интерфейса, юзабилити, локализации и др.). - '}",Полный день,,False,Тестировщик,От 3 до 6 лет,Полная занятость,"['Проведение тестирований', 'iOS', 'Android', 'Функциональное тестирование', 'Guidelines', 'Английский B1', 'Mobile', 'SDK']",,,,55
False,Site Reliability Engineer (SRE) / Software Engineer,,False,False,Тверь,,Т-Банк,"{'requirement': 'Разделяете принцип проактивности: лучше предотвратить сбой, чем потом его устранять. Понимаете принципы построения CI/CD-пайплайнов и IaC-подхода.', 'responsibility': 'Разрабатывать инструменты для повышения надежности информационных систем. Участвовать в устранении сбоев и расследовании их причин. Повышать Observability приложений. '}",Полный день,,False,Системный инженер,От 3 до 6 лет,Полная занятость,[],,,,10
